label,tweet
2,"RT @NativeCurator: THIS is how you honor
Native Americans. #changethename #HTTR @redskinsfacts @redskins http://t.co/23VGQvEHy5"
2,Brownies brownies brownies
2,@darrenburton_ and take the trash out and separate the recyclables
2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
2,RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm
2,@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation
2,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd"""
2,"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao"
2,@PhilHecken I don&#8217;t understand how it&#8217;s weak to give anything to Jeter when the Astros barely have any history with the Yankees
2,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2,&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.
2,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz
2,"RT @jgalt666: Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama&#8217;s choice for Surgeon Gen, http://t.co/&#8230;"
2,@OfficialCCane naah da twitter bird &#128542;
2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm"
2,Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL
2,RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;
2,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account"
2,Flipping back and forth between #Yankees playoff baseball and the Trainwreck Formerly Known as the New York Jets
2,"@PushinUpRoses My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair."
2,Or pollo
2,RT @Yankees: .@DRob30 comes in to close out the game here in the 9th. #Yankees
2,I'd be the best at owning a bird. I could teach them the funniest things to say.
2,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor"""
2,Charlie and I!:) love that dog!!:) http://t.co/8AQXiYg6Ov
2,"RT @ShadyLadyHH: When the rose-colored glasses come off and you still want to be there, true love happens."
2,RT @Ilovebamf: I held you like a baby bird.. &#128546; and now you come at me like this.. These friends ain't loyal &#128546;&#128557; http://t.co/WinZvfxdL8
2,ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ
2,@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**
2,"My doctors office is retarded, ""we noticed you put in a prescription order, so we canceled it. Give us a call if you need a refill, thanks!"""
2,"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe"
2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
2,RT @AC_Hussle: Bron pregame speeches be so trash though lmao
2,Great lead battle and then Ricky hits Danica for a yellow. Oh boy. #NASCAR
2,RT @daniellecarr01: Where all my @Yankees fans?? #ny #yankees #VictoriaSecret #fitness http://t.co/IBNLKWuUNS
2,"RT @TooFab: Finally! Warner Bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;"
2,I could go for a brownie right now
2,"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O"
2,RT @Yankees: SEE YA! @JacobyEllsbury gives the #Yankees a 4-3 lead in the 10th with a solo home run!
2,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash
2,@mark_mac18 @sheppast @rianscalia groves is trash IMO
2,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY
2,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @Oreo"
2,@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo
2,Cheeky thoughts as the rooster crows.
2,"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted"""
2,Fake tits? &#8220;@VelvetHoopD: A hoe??&#8220;@Steph_Badd: Can u guess what I was ? &#8220;@DJZeeti: Twitpic your halloween costumes&#8221; http://t.co/ECs7nlEkKa&#8221;&#8221;
2,"RT @jennakimjones: Dear Oreo, What's this I hear about a Watermelon flavor? KEEP YOUR FAKE FRUIT FLAVOR OUT OF MY CRISCO SANDWICHES!!! Love&#8230;"
2,RT @Black__Elvis: My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;
2,RT @WhitePeopleTalk: &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
2,"@Misplaced_Momma 
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"
2,RT @Medz4u: &#8226;not all black girls are ghetto though
2,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.
2,"RT @LVL_KY_Events: Nov 22,2012: Thanksgiving Dinner: 2:00pm: Proof on Main. A day being preoccupied with a giant bird in your... http:// ..."
2,My best friend says I don't need to be in love right now .... he thinks its too soon to love monkey....
2,@charlierose @jdickerson racist @NorahODonnell Texas trash GWBush came to WH numb remember he and Republicans stole the election
2,RT @kostaskarelis: Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns
2,Majority of it is trash anyway.
2,@osnapitzthorne @AcaciaBrinley trash?
2,RT @TwitchyTeam: 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video http://t.co/LLDrxLZeUs
2,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?"
2,"RT @RealSkipBayless: In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;"
2,"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; @BruhKiaraThrowd was Too Short"
2,Free birds. Lol
2,RT @ErinEph: New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.
2,"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!"
2,@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby
2,RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC
2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it"
2,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones"
2,RT @DariusJulion: that movie was trash
2,@AustinBurge44 either way both schools are trash &#128521;
2,"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through."
2,RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose
2,RT @490xl: why get attached to people when you can jump in a trash can and feel the same way
2,@SteveWorks4You pay your taxes teabaggers
2,RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;
2,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;
2,Knock em down wit sum chunky &#128548;&#128299;
2,@zhandlen I love WHITE NOISE and love Delillo. I&#8217;ve resisted reading HOUSE OF LEAVES for years. It mocks me on my shelf.
2,@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;
2,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0
2,My mom wants to buy a zebra like for reals
2,"RT @Nachumlist: Charlie Rangel: &#180;The Things We
Believe in Are Spiritual Damn Things&#180; http://t.co/NwgiJ1mjia"
2,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou."
2,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
2,@danram70 pussy. It's science. Donaire via Rachel spelling error
2,"""@riananewman: @22EdHam brownies tonight"" what kind?!?!"
2,@panchoftf red and yellow it should be then
2,"RT @SportsCenter: A WILD one in the Bronx.
Yankees score 6 runs in bottom of 7th to take 8-7 lead over Red Sox.
The half-inning took THIRTY&#8230;"
2,"Hold all your ghetto labeled and endorsed vodka brands, you can rum me silly any day. 

#ShiverMeTimbers"
2,"RT @markhoppus: Yes, yes I know all about the FOB reconciliation. IT WAS MY IDEA! You're welcome."
2,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate
2,RT @jamiedupree: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor
2,"@TheBlondeBetch WHOA sorry for the spell check error, its not ho it was hey so sorry"
2,RT @OutTheOrdinary1: @P0WERS_ @eGoaTizM @Blaztful powers U don't go outside ur tanks been on full for 2 months U anti social monkey
2,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback"
2,"@secretasianman @kitt Yeah, she's a real pom maven."
2,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?
2,@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.
2,Just got done taking some photos with brownie #flowcity
2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches."
2,I've seen #MajorLeauge with Charlie Sheen...........and the #Giants committed sin when they worshipped #barrybonds as a batting coach&gt;
2,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;
2,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
2,RT @Alleycelestine: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss
2,@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping
2,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa."
2,RT @FoodPornsx: Deep Fried Oreos &#128588;&#128069;&#128166; . http://t.co/dy7QT1Jtlg
2,RT @Buckm00se: abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
2,Brilliant job by @NelsonCanache to limp it back to the pits without causing a yellow. Wish he didn't need to though. #PLM
2,"RT @StephMcMahon: A sign at ""Checkpoint Charlie"", a well known crossing point between East and West Berlin, when Germany&#8230; http://t.co/0l0Kg&#8230;"
2,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it."
2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday."
2,"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball."
2,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?
2,"""You look like little birds help you get dressed in the morning"""
2,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human."
2,"RT @PlMPCESS: In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha http://t.c&#8230;"
2,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
2,@ACMobbDeep @madsbennett yeah I run over squirrels and coons
2,RT @HitmanHolla: RT @AYEVERB: OK I'm watching mook vs lux....neither of them was good... But mook won 3-0 ..this wasn't CLOSE to me vs hitm&#8230;
2,"RT @SportsCenter: For the last time, The Captain takes the field at Yankee Stadium. http://t.co/c9TI4FkSkn"
2,"RT @BraveConWarrior: GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/&#8230;"
2,&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu
2,@ToWherever yay im a whitey :3
2,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3
2,RT @Perspective_pic: Retweet if you see the bird. http://t.co/o7reXL0teu
2,"I hate being profiled. I'm not ""country"", I'm not a ""hick"". I'm Eric Dean Vestal, and I'm doing what makes me happy, not anything else.&#128076;&#128075;"
2,"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6"
2,I also had a dream that I went to the FOB show and FOB was rude to me and @audizzle was getting badly hit on by some creep
2,Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.
2,Mother Nature hates the Yankees and baseball
2,RT @SportsCenter: Derek Jeter's final game at Yankee Stadium will be 1st he's ever played there with Yankees eliminated from playoffs. http&#8230;
2,Finally got my medicine and crackers!
2,#Yankees If Royals have a fire sale. I want the whole team!! Leave Gardner and Tanaka. The rest can please go. Along with Joe and Cash.
2,"RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;"
